LCD (Å),Sacc (m2/gr),Porosity,Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 10 bar (mol/kg)
16.9875,4864.18,0.793939,2.4014162107,54.54545455,0,31.81818182,0,13.63636364,0,0,0.4718589705
10.01809,4312.27,0.731436,3.2184667067,54.54545455,0,31.81818182,0,13.63636364,0,0,0.3446173825
13.9143,4777.94,0.781068,2.4347089753,54.54545455,0,31.81818182,0,13.63636364,0,0,0.450769308
15.07407,6137.25,0.795334,1.7685047396,53.84615385,0,42.30769231,0,3.846153846,0,0,0.5972426996
16.48861,4719.62,0.724251,2.35308737,53.84615385,0,42.30769231,0,3.846153846,0,0,0.4501080875
10.03963,2655.19,0.799791,4.0626087131,54.54545455,0,13.63636364,27.27272727,4.545454545,0,0,0.3522624715
6.95787,3991.91,0.734987,4.0045476376,63.15789474,0,31.57894737,0,5.263157895,0,0,0.2789798505
14.71155,3827.93,0.772975,2.4632756694,62.5,0,31.25,0,6.25,0,0,0.4255774232
14.32862,5370.45,0.799677,2.2154646525,58.82352941,0,32.35294118,5.882352941,2.941176471,0,0,0.5319710257
5.56825,2412.19,0.631795,4.965978585,63.15789474,0,31.57894737,0,5.263157895,0,0,0.1424402799
6.19935,2063.82,0.584518,4.9780894531,51.85185185,0,33.33333333,11.11111111,3.703703704,0,0,0.1849746403
5.82412,1984.88,0.58906,5.0930988074,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.1735867965
8.93342,4927.86,0.786268,2.8005546656,48.27586207,0,34.48275862,13.79310345,3.448275862,0,0,0.4342776472
11.30642,5101.5,0.759057,2.5800358971,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.4511604011
16.52827,5148.16,0.786485,2.0541488913,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.5282985646
10.47289,4400.46,0.700415,2.8661849632,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.3741578649
12.89294,4342.9,0.765185,2.3614341591,46.66666667,0,30,6.666666667,16.66666667,0,0,0.4432499784
9.20646,4760.8,0.755374,2.905341943,46.66666667,0,30,6.666666667,16.66666667,0,0,0.402796826
11.40401,6535.41,0.793695,2.0094649851,47.36842105,0,44.73684211,5.263157895,2.631578947,0,0,0.5849690744
11.85963,6248.68,0.799213,2.0775421493,45.45454545,0,29.54545455,13.63636364,11.36363636,0,0,0.5184208303
10.49863,7474.91,0.783877,2.0052326973,50,0,43.75,4.166666667,2.083333333,0,0,0.5955795907
9.98144,5514.34,0.783031,2.2043261901,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.4439654678
12.57045,6070.74,0.796652,2.240803491,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.5592365751
9.38148,6023.24,0.779741,2.6475398191,51.72413793,0,37.93103448,6.896551724,3.448275862,0,0,0.5108639219
8.52582,4639.65,0.783416,3.1912752748,53.33333333,0,23.33333333,13.33333333,10,0,0,0.3929620068
14.33177,5631.1,0.792303,2.217150887,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.5453157999
9.96643,5386.01,0.749133,2.6302665325,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.435013019
11.76282,5383.49,0.789758,2.5416092175,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4891425074
9.79431,5324.91,0.780421,3.0167116329,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4351817268
10.5288,4908.58,0.779783,2.6231459318,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.4572087305
10.06913,5006.43,0.774335,3.1435042416,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,0.404457201
11.21532,5947.59,0.767789,2.4421355112,50,0,40.625,6.25,3.125,0,0,0.5192709335
8.37947,6551.32,0.764581,2.9981517388,50,0,40.625,6.25,3.125,0,0,0.4657392692
10.34588,5749.08,0.770656,2.3038106175,50,0,37.5,10,2.5,0,0,0.4899517411
10.25312,4269.12,0.724843,3.2535599309,50,0,32.35294118,11.76470588,5.882352941,0,0,0.3514071753
11.98256,6646.58,0.792019,2.0566449941,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.5807478885
8.90636,5953.43,0.76825,2.3775605038,47.61904762,0,40.47619048,9.523809524,2.380952381,0,0,0.4935991778
10.28615,3760.89,0.739378,3.3534989646,50,0,26.47058824,11.76470588,11.76470588,0,0,0.320790357
18.51882,4346.96,0.790461,1.9350723252,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5324823784
9.71461,6289.84,0.790722,2.6363785063,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5061257218
8.56222,4557.82,0.748663,3.0875543966,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3662721854
11.13627,6066.94,0.772337,2.4291609359,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.5005859671
8.80846,5968.99,0.762271,2.8611561474,46.66666667,0,36.66666667,13.33333333,3.333333333,0,0,0.4588138118
10.14277,5841.43,0.78157,2.7749746855,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4569219037
13.66211,4825.95,0.767321,2.6866743872,50,0,26.92307692,15.38461538,7.692307692,0,0,0.4387528391
12.9718,4738.88,0.781417,2.3033656766,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4765108189
8.88134,5231.35,0.777174,2.9150540209,53.84615385,0,19.23076923,23.07692308,3.846153846,0,0,0.4306893184
9.78984,5844.92,0.771242,2.707275978,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4580777724
9.04581,5601.42,0.785231,2.7685726253,48.14814815,0,25.92592593,14.81481481,11.11111111,0,0,0.4434896167
11.82588,5116.53,0.798934,2.3974852928,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.4758663124
9.48769,5559,0.79143,2.7288594152,46.15384615,0,23.07692308,19.23076923,11.53846154,0,0,0.445514426
10.24127,5762.81,0.777562,2.5117301826,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4736301673
9.36356,5282.92,0.751355,2.8197792866,48.27586207,0,31.03448276,13.79310345,6.896551724,0,0,0.4254597282
11.87691,5613.57,0.761203,2.5345235589,50,0,40.625,6.25,3.125,0,0,0.4950937256
8.11878,6673.23,0.767708,3.0150749493,50,0,40.625,6.25,3.125,0,0,0.4667212332
11.2119,5599.79,0.787906,2.436511988,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4797641463
9.67902,5247.56,0.765416,2.781464656,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.4322771951
11.88457,4522.2,0.739827,2.8022904006,46.42857143,0,28.57142857,17.85714286,7.142857143,0,0,0.3943613863
10.60855,4273.54,0.763462,2.6055132848,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4192943809
8.65135,4287.32,0.742538,3.1571871619,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3571183094
9.37268,4954.24,0.748809,3.0427118348,46.66666667,0,30,13.33333333,10,0,0,0.3944193067
9.81141,5044.63,0.736434,2.7296722519,45.45454545,0,33.33333333,12.12121212,9.090909091,0,0,0.4101495228
9.7075,5106.34,0.774776,2.8266735975,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4456972918
9.23866,6389.71,0.794241,2.641255334,48.14814815,0,33.33333333,14.81481481,3.703703704,0,0,0.5051026601
11.39871,5966.46,0.789194,2.3486887455,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.50579335
9.59896,6040.33,0.774737,2.7539066,46.42857143,0,32.14285714,14.28571429,7.142857143,0,0,0.4615453786
11.29052,5513.3,0.759062,2.5096514705,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.4688031288
9.81644,5432.57,0.735281,2.8795451355,48.38709677,0,35.48387097,12.90322581,3.225806452,0,0,0.4231125591
11.18127,4442.35,0.757634,2.6087166379,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.4042666283
8.57685,4373.91,0.747066,3.0598127909,46.66666667,0,23.33333333,13.33333333,16.66666667,0,0,0.3686351238
9.18893,4923.15,0.698565,2.7693300003,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.3926366459
10.6635,6010.15,0.767909,2.2987512866,43.24324324,0,40.54054054,10.81081081,5.405405405,0,0,0.5034305566
14.24542,5756.36,0.79699,2.3788604579,50,0,29.16666667,16.66666667,4.166666667,0,0,0.5065667877
10.94323,5269.04,0.793118,3.020799364,53.33333333,0,30,13.33333333,3.333333333,0,0,0.4325362915
9.86226,4323.02,0.766057,3.0294648004,50,0,25,20,5,0,0,0.3793009917
9.30313,4584.58,0.750913,3.1780315231,54.54545455,0,31.81818182,9.090909091,4.545454545,0,0,0.3798321753
8.95787,5573.98,0.771182,2.3595628557,53.24675325,0,38.96103896,5.194805195,2.597402597,0,0,0.4895835243
11.18091,4260.22,0.734887,2.2875269971,46.66666667,0,40,6.666666667,6.666666667,0,0,0.4272623891
13.296,4787.45,0.749873,2.0024951811,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.4607581518
14.93049,5476.19,0.797748,1.8055278107,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.5537127361
14.94603,5326.43,0.756128,1.8793905275,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.5381761763
16.15839,5234.82,0.792817,2.2494354377,46.875,0,37.5,9.375,6.25,0,0,0.5451732652
15.78535,3878.69,0.770249,2.5077491005,47.05882353,0,32.35294118,11.76470588,8.823529412,0,0,0.4674521119
15.7188,4324.9,0.757093,2.2913673388,47.05882353,0,38.23529412,11.76470588,2.941176471,0,0,0.485956207
12.58868,4640.6,0.761769,2.348265937,45.71428571,0,37.14285714,11.42857143,5.714285714,0,0,0.461239283
14.86546,4941.82,0.735832,2.0920849138,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.5229580817
15.53229,5537.35,0.787487,1.7792856863,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.5755486842
15.07931,5381.82,0.764952,1.8719683546,41.93548387,0,41.93548387,12.90322581,3.225806452,0,0,0.5359033584
13.98155,3898.15,0.72934,2.1061515192,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.4113599101
15.25365,5297,0.776554,1.8569581438,40,0,40,16.66666667,3.333333333,0,0,0.5410209974
15.06211,4721.35,0.726391,1.8594366838,40.625,0,40.625,12.5,6.25,0,0,0.4692772192
13.69994,5577.65,0.764662,1.926947233,40.54054054,0,40.54054054,10.81081081,8.108108108,0,0,0.5128440354
14.08979,4925.5,0.73813,1.8539192748,40.625,0,40.625,12.5,6.25,0,0,0.4860985772
14.90918,5346.51,0.780926,1.846006812,40,0,40,16.66666667,3.333333333,0,0,0.5463076514
13.83847,6616.63,0.79551,1.80511823,44.44444444,0,47.22222222,5.555555556,2.777777778,0,0,0.6324413082
10.94734,6944.1,0.783707,2.0000399771,48,0,42,4,6,0,0,0.5630352141
10.47802,5256.54,0.781557,2.1900763812,43.47826087,0,19.56521739,13.04347826,23.91304348,0,0,0.4290740563
9.28878,3522.33,0.696885,3.1934127879,43.33333333,0,26.66666667,16.66666667,13.33333333,0,0,0.3109919273
15.15972,4813.02,0.781896,2.0449898148,42.85714286,0,31.42857143,11.42857143,14.28571429,0,0,0.4830076869
18.95795,3467.51,0.769937,1.8973144707,52.63157895,0,26.31578947,5.263157895,15.78947368,0,0,0.4894807488
11.40303,4361.08,0.799876,2.4508175184,51.85185185,0,29.62962963,7.407407407,11.11111111,0,0,0.4569200891
10.78416,6199.33,0.783803,2.7028755992,50,0,35.71428571,10.71428571,3.571428571,0,0,0.4949421005
12.35339,5293.42,0.79385,1.6484116182,41.17647059,0,38.23529412,17.64705882,2.941176471,0,0,0.5488046773
11.54787,5053.87,0.770198,2.5236754703,50,0,27.5,10,12.5,0,0,0.4429538493
13.51229,5166.35,0.784168,2.2127778917,45.45454545,0,20.45454545,13.63636364,20.45454545,0,0,0.445017891
10.29232,5420.6,0.763872,2.8303015008,50,0,28.57142857,10.71428571,10.71428571,0,0,0.4225723395
8.97217,5340.05,0.723987,2.641336378,47.61904762,0,35.71428571,9.523809524,7.142857143,0,0,0.4094270871
8.50922,5155.37,0.772579,3.2465258415,51.51515152,0,33.33333333,12.12121212,3.03030303,0,0,0.4106354665
10.13451,5637.96,0.796441,2.2780006341,55.55555556,0,30.55555556,11.11111111,2.777777778,0,0,0.5008841107
10.26922,6095.03,0.785898,2.1785696861,48.57142857,0,34.28571429,14.28571429,2.857142857,0,0,0.515534356
11.44144,5546.02,0.78054,2.457360539,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4778750683
10.17866,5523.73,0.757058,2.6233445487,46.15384615,0,30.76923077,19.23076923,3.846153846,0,0,0.4455341641
10.67245,6277.32,0.785245,1.965510634,43.75,0,34.375,12.5,9.375,0,0,0.5286115993
11.38905,5659.37,0.790025,2.4691134697,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4872447216
11.35946,5212.62,0.781094,2.2743001243,50,0,29.16666667,16.66666667,4.166666667,0,0,0.4891493361
10.49752,3703.42,0.717523,2.7924674745,53.33333333,0,30,13.33333333,3.333333333,0,0,0.3873523332
11.29379,6584.45,0.784466,2.0708952168,43.75,0,43.75,9.375,3.125,0,0,0.5586948485
15.22844,4602.64,0.77981,2.0647567842,49.54954955,0,39.63963964,7.207207207,3.603603604,0,0,0.5182562684
9.10857,5734.96,0.784674,2.3729860656,51.80722892,0,40.96385542,4.819277108,2.409638554,0,0,0.4967017972
10.91553,5118.32,0.791154,2.4049084234,54.43037975,0,32.91139241,5.063291139,7.594936709,0,0,0.4672893611
13.27973,5393.64,0.765039,2.0919088411,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.4623912478
15.28811,4295.15,0.749321,2.0395074482,41.17647059,0,38.23529412,5.882352941,14.70588235,0,0,0.4606951327
19.97525,5432.87,0.76229,2.1340549476,42.85714286,0,50,4.761904762,2.380952381,0,0,0.5403393589
15.82242,5230.93,0.777346,1.9182852248,45.16129032,0,41.93548387,6.451612903,6.451612903,0,0,0.5639377116
12.49606,6535.7,0.777424,2.153859663,45.45454545,0,45.45454545,6.060606061,3.03030303,0,0,0.5539496414
16.39441,3788.89,0.788949,2.5839311608,50,0,21.875,12.5,15.625,0,0,0.4406304177
6.99564,3575.73,0.690075,4.0512839001,50,0,28.125,12.5,9.375,0,0,0.2536020759
19.47098,5006.38,0.766612,2.3020675037,45,0,42.5,10,2.5,0,0,0.4966859806
14.28472,4825.76,0.777857,2.25182743,47.05882353,0,38.23529412,5.882352941,8.823529412,0,0,0.5041084273
12.96796,5651.71,0.778968,2.3510978553,45.71428571,0,37.14285714,11.42857143,5.714285714,0,0,0.4807034561
16.57778,3866.6,0.779255,2.4476365353,48.48484848,0,27.27272727,12.12121212,12.12121212,0,0,0.4527652985
12.71584,6681.25,0.797785,1.9574274712,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.574984859
15.65668,5736.68,0.798409,1.8210206908,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.6013264994
16.02589,4848.33,0.770011,1.914085194,41.93548387,0,41.93548387,12.90322581,3.225806452,0,0,0.5498789408
13.64623,4039.2,0.779937,2.5266691554,43.75,0,21.875,12.5,21.875,0,0,0.4274044283
12.35714,5359.12,0.788677,2.3537382153,43.75,0,34.375,12.5,9.375,0,0,0.4995639145
6.86363,3846.47,0.657153,3.9100898568,43.75,0,34.375,12.5,9.375,0,0,0.2781367609
10.57641,6085.04,0.783891,2.1500765831,43.33333333,0,36.66666667,13.33333333,6.666666667,0,0,0.5164738075
12.50945,5090,0.798539,2.2443841814,43.33333333,0,26.66666667,16.66666667,13.33333333,0,0,0.4832803059
19.49955,4928.88,0.773869,2.1670747482,41.17647059,0,32.35294118,11.76470588,14.70588235,0,0,0.4708018579
10.84054,4405.52,0.774635,2.4423685802,43.75,0,21.875,12.5,21.875,0,0,0.4075622066
16.01479,3469.59,0.689932,2.1573482656,40.54054054,0,40.54054054,10.81081081,8.108108108,0,0,0.3984662807
13.39964,6487.77,0.797458,1.9430147617,42.85714286,0,39.28571429,14.28571429,3.571428571,0,0,0.5669537872
11.11581,4437.94,0.777809,2.479454056,43.75,0,21.875,12.5,21.875,0,0,0.413402885
5.7201,2557.55,0.629379,4.118639534,43.75,0,21.875,12.5,21.875,0,0,0.2043018428
12.14537,6605.56,0.7827,2.0862350695,41.93548387,0,41.93548387,12.90322581,3.225806452,0,0,0.5467768537
11.88636,6579.67,0.793241,2.0549075737,40,0,40,16.66666667,3.333333333,0,0,0.5531830966
16.82834,4722.68,0.771425,1.7459588785,40,0,40,16.66666667,3.333333333,0,0,0.5383572461
10.92555,4050.03,0.775765,2.3744379423,45.16129032,9.677419355,16.12903226,16.12903226,9.677419355,3.225806452,0,0.3810469853
15.7803,5871.67,0.792407,1.8558783889,46.66666667,0,43.33333333,6.666666667,3.333333333,0,0,0.6142427976
11.49088,6214.76,0.789551,1.9938185296,43.75,0,40.625,6.25,9.375,0,0,0.5450177008
15.22179,5136.12,0.774316,1.9449659129,43.75,0,40.625,6.25,9.375,0,0,0.5329213126
16.4295,4487.7,0.799565,2.0512608531,46.66666667,0,30,6.666666667,16.66666667,0,0,0.5020781453
16.44847,4162.13,0.762199,2.064569885,47.05882353,0,38.23529412,5.882352941,8.823529412,0,0,0.4945911482
7.06749,2261.65,0.62391,4.2457413766,45.45454545,0,22.72727273,18.18181818,13.63636364,0,0,0.2231810816
7.19025,2213.27,0.603869,4.3259909246,50,0,29.16666667,8.333333333,12.5,0,0,0.2185337412
11.95489,4970.26,0.740354,2.6040269513,52.17391304,0,39.13043478,8.695652174,0,0,0,0.4372836885
17.22066,5349.56,0.789677,2.3847079347,52.17391304,0,39.13043478,8.695652174,0,0,0,0.51445168
14.63168,5124.09,0.781735,2.3084805063,52.17391304,0,39.13043478,8.695652174,0,0,0,0.4956567285
11.71019,5756.7,0.777582,2.507009056,52.17391304,0,39.13043478,8.695652174,0,0,0,0.4930556329
15.20309,4667.24,0.788821,1.8026998442,48,0,24,12,16,0,0,0.4662082186
15.87763,3292.87,0.713602,2.6482483451,48,0,24,12,16,0,0,0.3335197744
12.8571,4268.28,0.790595,2.2594853421,54.54545455,0,36.36363636,9.090909091,0,0,0,0.4756368413
9.92966,5421.22,0.755976,2.0868622036,41.37931034,0,41.37931034,17.24137931,0,0,0,0.4595425016
16.52636,4746.85,0.787309,1.8732686931,41.37931034,0,41.37931034,17.24137931,0,0,0,0.5282176701
16.67023,3515.13,0.69921,2.5506576173,41.37931034,0,41.37931034,17.24137931,0,0,0,0.3718505564
19.14337,4395.92,0.785883,1.5349769779,41.37931034,0,41.37931034,17.24137931,0,0,0,0.5596910554
19.38903,4675.79,0.79626,1.7892995897,41.37931034,0,41.37931034,17.24137931,0,0,0,0.5516319351
10.08487,5203.06,0.775144,1.9454028404,48,0,32,4,16,0,0,0.4604622236
16.65648,4828.95,0.794723,1.690535493,48,0,32,4,16,0,0,0.5170578487
16.79876,3591.83,0.726895,2.5962453591,48,0,32,4,16,0,0,0.3664921574
18.7606,4451.61,0.798981,1.5897115239,48,0,32,4,16,0,0,0.5413831752
13.87389,3638.78,0.725316,2.5210457027,48,0,32,4,16,0,0,0.3558913191
15.6407,4543.14,0.734561,1.8224987816,48.48484848,0,48.48484848,3.03030303,0,0,0,0.5059021426
18.26634,4299.9,0.744261,1.4964255961,48.48484848,0,48.48484848,3.03030303,0,0,0,0.5474682008
19.05632,5396.55,0.777092,1.604685801,48.48484848,0,48.48484848,3.03030303,0,0,0,0.593974204
12.21623,6052.27,0.765354,2.2558426327,51.28205128,0,41.02564103,2.564102564,5.128205128,0,0,0.5115004828
16.30927,5171.65,0.786347,2.0718652961,51.42857143,0,40,8.571428571,0,0,0,0.5669074856
12.79587,5089.56,0.748717,2.378853433,46.15384615,0,30.76923077,12.82051282,10.25641026,0,0,0.4159914216
11.80592,4931.31,0.73594,2.5779702717,54.54545455,0,36.36363636,4.545454545,4.545454545,0,0,0.4325854572
13.99092,5082.97,0.784107,2.3030288827,54.54545455,0,36.36363636,4.545454545,4.545454545,0,0,0.4949444828
11.24734,5790.27,0.785262,2.2136613326,51.42857143,0,28.57142857,8.571428571,11.42857143,0,0,0.480218156
12.7502,5225.97,0.774731,2.1796560583,51.42857143,0,28.57142857,8.571428571,11.42857143,0,0,0.4601773263
9.65012,4684.78,0.740774,2.6097650967,46.15384615,0,20.51282051,12.82051282,20.51282051,0,0,0.3623455488
13.27741,5366.21,0.790607,2.2205513301,54.05405405,0,35.13513514,5.405405405,5.405405405,0,0,0.511690681
14.13825,4297.04,0.744516,2.8910670825,54.54545455,0,33.33333333,6.060606061,6.060606061,0,0,0.4059791665
10.77969,4943.41,0.72052,2.6663377394,46.15384615,0,30.76923077,12.82051282,10.25641026,0,0,0.384198307
10.62938,4968.13,0.725633,2.6922732874,54.16666667,0,41.66666667,4.166666667,0,0,0,0.4322662002
16.97335,5307.61,0.771883,2.4359262511,54.16666667,0,41.66666667,4.166666667,0,0,0,0.506290386
14.15984,5066.34,0.764987,2.3761732701,54.16666667,0,41.66666667,4.166666667,0,0,0,0.485473507
18.34984,5144.33,0.779426,2.2656270631,51.42857143,0,40,8.571428571,0,0,0,0.5370621967
12.77697,5850.11,0.785506,2.2328372123,54.05405405,0,37.83783784,8.108108108,0,0,0,0.528921433
12.81077,5480.64,0.787992,2.2659953026,51.42857143,0,28.57142857,8.571428571,11.42857143,0,0,0.4750057534
19.01589,4282.74,0.790948,2.3174586571,55.88235294,0,35.29411765,8.823529412,0,0,0,0.5366281282
12.61027,5444.4,0.789695,2.2999789334,55.88235294,0,35.29411765,8.823529412,0,0,0,0.5200245922
11.57432,5693.93,0.798973,2.2029577182,48.48484848,0,24.24242424,15.15151515,12.12121212,0,0,0.4834092883
14.99289,4439.78,0.778634,2.2557693862,48.48484848,0,24.24242424,15.15151515,12.12121212,0,0,0.4546429392
13.00295,4711.99,0.78456,2.2534527765,54.54545455,0,30.3030303,9.090909091,6.060606061,0,0,0.4804341027
16.17056,4355.83,0.774142,2.6096826924,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.4250876652
13.54632,4380.04,0.767309,2.4481721012,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.4203132835
8.25441,4959.45,0.771487,2.9449848557,52.17391304,0,30.43478261,8.695652174,8.695652174,0,0,0.3886090217
11.8732,4067.45,0.721514,2.8952446185,56.52173913,0,30.43478261,8.695652174,4.347826087,0,0,0.371137929
17.28089,4254.08,0.787498,2.6104728615,56.52173913,0,30.43478261,8.695652174,4.347826087,0,0,0.4462907628
13.64909,4575.86,0.786947,2.6100123232,56.52173913,0,30.43478261,8.695652174,4.347826087,0,0,0.4453205218
16.95972,3060.72,0.778876,3.0746233386,56,0,24,12,8,0,0,0.361215269
14.18253,3272.08,0.761435,3.0060844656,56,0,24,12,8,0,0,0.3472098191
10.06307,4746.4,0.726477,3.0206038218,51.61290323,0,32.25806452,9.677419355,6.451612903,0,0,0.3821102047
12.02235,4309.13,0.743009,2.4238603191,51.61290323,0,32.25806452,9.677419355,6.451612903,0,0,0.4245915593
13.68004,3705.23,0.76936,2.5249876063,51.61290323,0,32.25806452,9.677419355,6.451612903,0,0,0.4537490342
16.31269,5530.43,0.795655,2.1883083243,51.61290323,0,32.25806452,9.677419355,6.451612903,0,0,0.5168656707
